CAST_EiJ_T2T_v1	GCA_964188545.1		Mus musculus castaneus		CAST_EiJ						Chromosome	2024-06-23	CAXLPT01	338
ASM1795798v1	GCA_017957985.1		Sus scrofa domesticus	Meishan					female		Chromosome	2021-04-15	JABTCQ01	253
Clu-1	GCA_034620435.1		Canis lupus					wolf_2809A	male		Chromosome	2023-12-27	JARVCP01	119
ASM325472v2	GCA_003254725.2	GCF_003254725.2	Canis lupus dingo					Sandy	female		Chromosome	2020-09-11	QKWQ02	159
MacMul_CN_1	GCA_036172295.1		Macaca mulatta				China	zj_CR2	female		Chromosome	2024-01-26	JAOXJV01	1412
OryCun3.0	GCA_013371645.1		Oryctolagus cuniculus cuniculus					A946	female		Chromosome	2020-06-24	JABWOR01	1091
Macaca_fascicularis_6.0	GCA_011100615.1		Macaca fascicularis	Mauritian cynomolgus macaque				cy0333	male		Chromosome	2020-03-10	JAANEP01	936
ASM5646154v1	GCA_056461545.1		Mesocricetus auratus		LVG(syr)				male		Chromosome	2026-03-31	JAETGQ01	8299
KIZ version 2	GCA_033439345.1		Tupaia belangeri chinensis					KIZ-2021	male		Chromosome	2023-11-09	JAWMBH01	1645
Naked mole-rat maternal	GCA_944319715.1		Heterocephalus glaber								Chromosome	2022-07-01	CALUER01	31
mPerMan1.1.pri	GCA_026229955.2		Peromyscus maniculatus sonoriensis					MVZ:Mamm:240117	male	GCA_026229955.1-GB_2026_02_24	Chromosome	2026-01-22	JAOPKW02	1632
NW_MosBer_1.0	GCA_049115385.1		Moschus berezovskii					FMDL1	male		Chromosome	2025-03-28	JBLYBT01	33
EmaxG-LGv1.0	GCA_033060105.1		Elephas maximus					YXG-2022	male		Chromosome	2023-10-26	JAVYJR01	45
PanTigT.MC.v3	GCA_021130815.1		Panthera tigris tigris					Machali	female		Chromosome	2021-12-09	JAHFZI01	1052
ASM5232475v1	GCA_052324755.1		Cervus nippon kopschi					QY-2025	male		Chromosome	2025-08-28	JBQHDI01	260
AU_CerNipYes_1.0	GCA_054829135.1		Cervus nippon yesoensis					JP_HOKNOK_M01	male		Chromosome	2026-01-29	JBTNMK01	1741
ASM5092620v1	GCA_050926205.1		Vulpes vulpes montana					Qinghai	male		Chromosome	2025-06-16	JAVJIY01	65
Psun_UM_1.1	GCA_023856395.1		Cricetiscus sungorus		SSSS				female		Chromosome	2022-06-29	JAJQIY01	7756
ULRtarCaribou_2v2	GCA_019903745.2		Rangifer tarandus caribou				boreal	CA-31	female		Chromosome	2023-04-17	JAHWTM02	12263
mUrsArc1.1	GCA_056506245.2		Ursus arctos marsicanus					Lauretta	female		Chromosome	2026-04-01	JBNADW01	365
Rangifer_t_t_557	GCA_965153185.1		Rangifer tarandus tarandus								Chromosome	2026-01-07	CBCUDT01	894
BTC_Dleu_Yukka2	GCA_059928025.1		Delphinapterus leucas					spDelLeu-1000000601 	female		Chromosome	2026-08-06	JCBGOS01	98
mMyoLuc1.0	GCA_048340685.1		Myotis lucifugus carissima					MYLU1	female		Chromosome	2025-03-05	JAVIYB01	258
mUrsAme1.1.p	GCA_024610735.2		Ursus americanus					L20-20	male		Chromosome	2025-07-14	JANIGQ02	297
ASM2365373v1	GCA_023653735.1		Ceratotherium simum simum					SL21	male		Chromosome	2022-06-29	JAMKOT01	306
CerSimCot1.0	GCA_021442165.1		Ceratotherium simum cottoni	northern white rhinoceros				KB9947	male		Chromosome	2022-01-12	JAHLFX01	390
NIPB_Tibetan_argali_1.0	GCA_045269445.1		Ovis ammon					HDX-2024	male		Chromosome	2024-11-25	JBIQQL01	96
ASM6025671v1	GCA_060256715.1		Ovis ammon darwini					SBMZS20240413M01	male		Chromosome	2026-08-18	JBXXOW01	1335
CerEla1.0	GCA_002197005.1		Cervus elaphus hippelaphus					Hungarian	male	Annotation submitted by National Agricultural Research and Innovation Centre	Chromosome	2017-06-19	MKHE01	11479
ASM5695681v1	GCA_056956815.1		Alexandromys fortis		Mfo_v1				male		Chromosome	2026-04-28	JBXFWO01	167
Ebai_4.0	GCA_057931235.1		Eospalax fontanierii baileyi					ML-2024a	male		Chromosome	2026-06-04	JBLNKO01	17736
Ecan_1.0	GCA_057930505.1		Eospalax fontanierii cansus					ML-2024c	male		Chromosome	2026-06-04	JBLNKM01	3431
DD_mPhyHas1.pri.curated.20210406	GCA_060309575.1		Phyllostomus hastatus					mPhyHas1	male		Chromosome	2026-08-21	JBAKBK01	53
mThoBot2.hap2	GCA_031878665.1		Megascapheus bottae					mThoBot1	male		Chromosome	2023-09-25	JAVLKI01	340
mPteMes1.pri	GCA_056363955.1		Pteronotus mesoamericanus					mPteMes1	male		Chromosome	2026-03-27	JBWEFK01	27
ASM2306583v1	GCA_023065835.1		Hippopotamus amphibius					ZL_2021a	male		Chromosome	2022-04-22	JAKVTS01	697
mCarSyr1.hap2	GCA_059932575.1		Carlito syrichta fraterculus					mCarSyr1	male		Chromosome	2026-08-07	JCASOB01	777
HU_Ppol_1.3.3	GCA_003704135.2		Peromyscus polionotus subgriseus					PO	female		Chromosome	2019-04-26	RCWS02	5292
ASM5286311v1	GCA_052863115.1		Equus kiang					ZYL	male		Chromosome	2025-09-26	JAOURB01	1593
Diceros_bicornis_HiC	GCA_028533375.1		Diceros bicornis					Sample0434	female		Chromosome	2023-02-09	JAQIGC01	636610
mTamHud2.hap2	GCA_057931055.1		Tamiasciurus hudsonicus grahamensis					mTamHud2	male		Chromosome	2026-06-04	JBYDJJ01	426
mMusNiv1.hap2	GCA_057128425.1		Mustela nivalis vulgaris					mMusNiv1	male		Chromosome	2026-04-30	JBXGLG01	4263
mOryAfe1.hap2	GCA_054668755.1		Orycteropus afer					mOryAfe1	male		Chromosome	2026-01-23	JBTXHH01	269
mMinNat1.hap2	GCA_054644305.1		Miniopterus natalensis					mMinNat1	female		Chromosome	2026-01-22	JBSYVD01	99
Hydrochoerus_hydrochaeris_HiC	GCA_015741225.1		Hydrochoerus hydrochaeris					Pop	male		Chromosome	2020-12-04	JADBBS01	343877
vu-2k	GCA_028626985.1		Vombatus ursinus					Sample0158	female		Chromosome	2023-02-16	JAQQSX01	633732
Theropithecus_gelada_HiC	GCA_028533075.1		Theropithecus gelada					Sample2898			Chromosome	2023-02-10	JAQIFZ01	347802
Papio_papio_HiC	GCA_028645565.1		Papio papio					Sample3915	male		Chromosome	2023-02-16	JAQQSL01	429164
Lama_glama_HiC	GCA_028534125.1		Lama glama					Fiesta	female		Chromosome	2023-02-09	JAPYYK01	1072352
O.geoffroyi_Oge1_pat1.0	GCA_018350155.1	GCF_018350155.1	Leopardus geoffroyi					Oge1	male		Chromosome	2021-05-13	JAFEKB01	46
ASM4765524v1	GCA_047655245.1		Pygathrix nigripes					XQ-2025c	male	Annotation submitted by Northwest University	Chromosome	2025-02-11	JBLIYM01	718
ASM2022607v1	GCA_020226075.1		Hydropotes inermis					NWPU-IOZ-05	female		Chromosome	2021-10-05	JAGTXW01	1712
Mungos_mungo_HiC	GCA_028533875.1		Mungos mungo					Fupi	male		Chromosome	2023-02-09	JAPYXW01	572361
Trachops_cirrhosus_HiC	GCA_028533065.1		Trachops cirrhosus					AMNH-AMCC-225240	male		Chromosome	2023-02-09	JAPYXV01	396519
mZapHud1.hap2	GCA_057945655.1		Zapus hudsonius preblei					mZapHud1	male		Chromosome	2026-06-04	JBYDFF01	163
ASM4043811v1	GCA_040438115.1		Tragelaphus eurycerus isaaci					Barney_WCC	male		Chromosome	2024-07-02	JBBXMO01	34537
Pithecia_pithecia_HiC	GCA_028551515.1		Pithecia pithecia					Jolene	female		Chromosome	2023-02-09	JAPYXZ01	1322362
WSB_EiJ_v3	GCA_921998345.2		Mus musculus domesticus								Chromosome	2022-07-01	CAKLHL02	231
ASM2128878v3	GCA_021288785.3	GCF_021288785.2	Mirounga angustirostris					JK_09032017			Chromosome	2022-12-21	JAJSZF01	142455
UniMelb_ThyCyn2.0_hybrid_assembly	GCA_007646695.3		Thylacinus cynocephalus					PY-MV-C5757	female		Chromosome	2022-04-04	VAHE03	149109
CAROLI_EIJ_v1.1	GCF_900094665.2	GCA_900094665.2	Mus caroli						female	NCBI Mus caroli Annotation Release 101	Chromosome	2017-04-28	FMAL02	3077
ARS_Simm1.0	GCA_018282465.1		Bos taurus x Bison bison					Buzz	male		Chromosome	2021-05-06	JAEQBJ01	1313
mCroZim1.2	GCA_965212715.2		Crocidura gueldenstaedtii								Chromosome	2025-07-07	CBDBWC02	145
HU_Pman_NUB_pat_3.1	GCA_049852375.1		Peromyscus maniculatus nubiterrae					BWxNUB_F1_NUB_parent	male		Chromosome	2025-04-22	JBMNXR01	23
ASM103953v1	GCA_001039535.1		Ovis canadensis canadensis					43U	male		Chromosome	2015-06-25		27
CCYSCv1	GCA_000002175.2	GCF_000002175.1	Pan troglodytes verus								Chromosome	2006-04-20		2
