qseqid	sseqid	sstart	send	sstrand	pident	qcovs	source_file	adjusted_start	adjusted_end
NC_001514.1_pol_6	gb|CM141841.1|	26948031	26950334	plus	75.506	97	GCA_054855685.1_smrv_pol	26947531	26950834
NC_027117.1_pol_8	gb|CM141841.1|	35792231	35789871	minus	82.313	98	GCA_054855685.1_derv_pol	35789371	35792731
NC_001514.1_pol_6	gb|CM141841.1|	35792204	35789874	minus	75.553	97	GCA_054855685.1_smrv_pol	35789374	35792704
NC_027117.1_pol_8	gb|CM141841.1|	43895877	43898237	plus	82.236	98	GCA_054855685.1_derv_pol	43895377	43898737
NC_001514.1_pol_6	gb|CM141841.1|	43895904	43898207	plus	75.355	97	GCA_054855685.1_smrv_pol	43895404	43898707
NC_027117.1_pol_8	gb|CM141841.1|	75955284	75952924	minus	82.398	98	GCA_054855685.1_derv_pol	75952424	75955784
NC_001514.1_pol_6	gb|CM141841.1|	75955257	75952927	minus	75.319	97	GCA_054855685.1_smrv_pol	75952427	75955757
NC_027117.1_pol_8	gb|CM141841.1|	77810713	77808353	minus	82.44	98	GCA_054855685.1_derv_pol	77807853	77811213
NC_001514.1_pol_6	gb|CM141841.1|	77810686	77808356	minus	75.404	97	GCA_054855685.1_smrv_pol	77807856	77811186
NC_027117.1_pol_8	gb|CM141841.1|	149053979	149051619	minus	82.455	98	GCA_054855685.1_derv_pol	149051119	149054479
NC_001514.1_pol_6	gb|CM141841.1|	149053952	149051622	minus	75.447	97	GCA_054855685.1_smrv_pol	149051122	149054452
NC_027117.1_pol_8	gb|CM141843.1|	71779408	71777048	minus	82.609	98	GCA_054855695.1_derv_pol	71776548	71779908
NC_001514.1_pol_6	gb|CM141843.1|	71779381	71777051	minus	75.574	97	GCA_054855695.1_smrv_pol	71776551	71779881
NC_027117.1_pol_8	gb|CM141843.1|	80025109	80022749	minus	82.693	98	GCA_054855695.1_derv_pol	80022249	80025609
NC_001514.1_pol_6	gb|CM141843.1|	80025082	80022752	minus	75.447	97	GCA_054855695.1_smrv_pol	80022252	80025582
NC_027117.1_pol_8	gb|CM141843.1|	108125629	108127988	plus	82.355	98	GCA_054855695.1_derv_pol	108125129	108128488
NC_001514.1_pol_6	gb|CM141843.1|	108125656	108127958	plus	75.645	97	GCA_054855695.1_smrv_pol	108125156	108128458
NC_027117.1_pol_8	gb|CM141843.1|	123157684	123160044	plus	82.229	98	GCA_054855695.1_derv_pol	123157184	123160544
NC_001514.1_pol_6	gb|CM141843.1|	123157711	123160014	plus	75.42	97	GCA_054855695.1_smrv_pol	123157211	123160514
NC_027117.1_pol_8	gb|CM141843.1|	141888398	141890758	plus	82.524	98	GCA_054855695.1_derv_pol	141887898	141891258
NC_001514.1_pol_6	gb|CM141843.1|	141888425	141890728	plus	75.678	97	GCA_054855695.1_smrv_pol	141887925	141891228
NC_027117.1_pol_8	gb|CM141843.1|	144007866	144005506	minus	82.651	98	GCA_054855695.1_derv_pol	144005006	144008366
NC_001514.1_pol_6	gb|CM141843.1|	144007839	144005509	minus	75.489	97	GCA_054855695.1_smrv_pol	144005009	144008339
NC_027117.1_pol_8	gb|CM141844.1|	9832416	9834776	plus	82.482	98	GCA_054855695.1_derv_pol	9831916	9835276
NC_001514.1_pol_6	gb|CM141844.1|	9832443	9834746	plus	75.549	97	GCA_054855695.1_smrv_pol	9831943	9835246
NC_027117.1_pol_8	gb|CM141844.1|	47293742	47291385	minus	81.334	98	GCA_054855695.1_derv_pol	47290885	47294242
NC_027117.1_pol_8	gb|CM141844.1|	175442597	175440237	minus	82.159	98	GCA_054855695.1_derv_pol	175439737	175443097
NC_001514.1_pol_6	gb|CM141844.1|	175442570	175440240	minus	75.106	97	GCA_054855695.1_smrv_pol	175439740	175443070
NC_027117.1_pol_8	gb|CM141845.1|	92987	90627	minus	82.44	98	GCA_054855695.1_derv_pol	90127	93487
NC_001514.1_pol_6	gb|CM141845.1|	92960	90630	minus	75.532	97	GCA_054855695.1_smrv_pol	90130	93460
NC_027117.1_pol_8	gb|CM141845.1|	27976157	27978517	plus	82.566	98	GCA_054855695.1_derv_pol	27975657	27979017
NC_001514.1_pol_6	gb|CM141845.1|	27976184	27978487	plus	75.678	97	GCA_054855695.1_smrv_pol	27975684	27978987
NC_027117.1_pol_8	gb|CM141845.1|	39816320	39813948	minus	82.15	98	GCA_054855695.1_derv_pol	39813448	39816820
NC_001514.1_pol_6	gb|CM141845.1|	39816293	39813951	minus	75.106	97	GCA_054855695.1_smrv_pol	39813451	39816793
NC_027117.1_pol_8	gb|CM141846.1|	80052168	80054528	plus	82.125	98	GCA_054855695.1_derv_pol	80051668	80055028
NC_001514.1_pol_6	gb|CM141846.1|	80052195	80054498	plus	75.344	97	GCA_054855695.1_smrv_pol	80051695	80054998
NC_027117.1_pol_8	gb|CM141846.1|	88503732	88501372	minus	82.693	98	GCA_054855695.1_derv_pol	88500872	88504232
NC_001514.1_pol_6	gb|CM141846.1|	88503705	88501375	minus	75.489	97	GCA_054855695.1_smrv_pol	88500875	88504205
NC_027117.1_pol_8	gb|CM141846.1|	137710415	137708050	minus	81.435	98	GCA_054855695.1_derv_pol	137707550	137710915
NC_027117.1_pol_8	gb|CM141847.1|	85464233	85461873	minus	82.651	98	GCA_054855695.1_derv_pol	85461373	85464733
NC_001514.1_pol_6	gb|CM141847.1|	85464206	85461876	minus	75.489	97	GCA_054855695.1_smrv_pol	85461376	85464706
NC_027117.1_pol_8	gb|CM141847.1|	160680581	160678220	minus	80.87	98	GCA_054855695.1_derv_pol	160677720	160681081
NC_027117.1_pol_8	gb|CM141848.1|	14369320	14366960	minus	82.609	98	GCA_054855695.1_derv_pol	14366460	14369820
NC_001514.1_pol_6	gb|CM141848.1|	14369293	14366963	minus	75.617	97	GCA_054855695.1_smrv_pol	14366463	14369793
NC_027117.1_pol_8	gb|CM141848.1|	75631474	75633834	plus	82.194	98	GCA_054855695.1_derv_pol	75630974	75634334
NC_001514.1_pol_6	gb|CM141848.1|	75631501	75633804	plus	75.645	97	GCA_054855695.1_smrv_pol	75631001	75634304
NC_027117.1_pol_8	gb|CM141848.1|	117730866	117728506	minus	82.609	98	GCA_054855695.1_derv_pol	117728006	117731366
NC_001514.1_pol_6	gb|CM141848.1|	117730839	117728509	minus	75.574	97	GCA_054855695.1_smrv_pol	117728009	117731339
NC_027117.1_pol_8	gb|CM141848.1|	117737555	117735195	minus	82.609	98	GCA_054855695.1_derv_pol	117734695	117738055
NC_001514.1_pol_6	gb|CM141848.1|	117737528	117735198	minus	75.574	97	GCA_054855695.1_smrv_pol	117734698	117738028
NC_027117.1_pol_8	gb|CM141848.1|	118282257	118279897	minus	82.355	98	GCA_054855695.1_derv_pol	118279397	118282757
NC_027117.1_pol_8	gb|CM141849.1|	89486498	89488858	plus	82.482	98	GCA_054855695.1_derv_pol	89485998	89489358
NC_001514.1_pol_6	gb|CM141849.1|	89486525	89488828	plus	75.549	97	GCA_054855695.1_smrv_pol	89486025	89489328
NC_027117.1_pol_8	gb|CM141849.1|	89553299	89555659	plus	82.44	98	GCA_054855695.1_derv_pol	89552799	89556159
NC_001514.1_pol_6	gb|CM141849.1|	89553326	89555629	plus	75.678	97	GCA_054855695.1_smrv_pol	89552826	89556129
NC_027117.1_pol_8	gb|CM141849.1|	90279281	90276921	minus	82.524	98	GCA_054855695.1_derv_pol	90276421	90279781
NC_001514.1_pol_6	gb|CM141849.1|	90279254	90276924	minus	75.447	97	GCA_054855695.1_smrv_pol	90276424	90279754
NC_027117.1_pol_8	gb|CM141850.1|	32067520	32069880	plus	82.693	98	GCA_054855695.1_derv_pol	32067020	32070380
NC_001514.1_pol_6	gb|CM141850.1|	32067547	32069850	plus	75.635	97	GCA_054855695.1_smrv_pol	32067047	32070350
NC_027117.1_pol_8	gb|CM141850.1|	77813467	77811107	minus	82.651	98	GCA_054855695.1_derv_pol	77810607	77813967
NC_001514.1_pol_6	gb|CM141850.1|	77813440	77811110	minus	75.532	97	GCA_054855695.1_smrv_pol	77810610	77813940
NC_027117.1_pol_8	gb|CM141851.1|	45272135	45269775	minus	82.524	98	GCA_054855695.1_derv_pol	45269275	45272635
NC_001514.1_pol_6	gb|CM141851.1|	45272108	45269778	minus	75.447	97	GCA_054855695.1_smrv_pol	45269278	45272608
NC_027117.1_pol_8	gb|CM141851.1|	65176548	65174188	minus	82.609	98	GCA_054855695.1_derv_pol	65173688	65177048
NC_001514.1_pol_6	gb|CM141851.1|	65176521	65174191	minus	75.66	97	GCA_054855695.1_smrv_pol	65173691	65177021
NC_027117.1_pol_8	gb|CM141852.1|	48030691	48033051	plus	82.524	98	GCA_054855695.1_derv_pol	48030191	48033551
NC_001514.1_pol_6	gb|CM141852.1|	48030718	48033021	plus	75.678	96	GCA_054855695.1_smrv_pol	48030218	48033521
NC_027117.1_pol_8	gb|CM141853.1|	76314870	76317229	plus	82.566	98	GCA_054855695.1_derv_pol	76314370	76317729
NC_001514.1_pol_6	gb|CM141853.1|	76314897	76317199	plus	75.721	96	GCA_054855695.1_smrv_pol	76314397	76317699
NC_027117.1_pol_8	gb|CM141855.1|	2449259	2446899	minus	82.651	98	GCA_054855695.1_derv_pol	2446399	2449759
NC_001514.1_pol_6	gb|CM141855.1|	2449232	2446902	minus	75.532	97	GCA_054855695.1_smrv_pol	2446402	2449732
NC_027117.1_pol_8	gb|CM141855.1|	52572394	52570034	minus	82.229	98	GCA_054855695.1_derv_pol	52569534	52572894
NC_001514.1_pol_6	gb|CM141855.1|	52572367	52570037	minus	75.298	97	GCA_054855695.1_smrv_pol	52569537	52572867
NC_027117.1_pol_8	gb|CM141855.1|	52745987	52743627	minus	82.482	98	GCA_054855695.1_derv_pol	52743127	52746487
NC_001514.1_pol_6	gb|CM141855.1|	52745960	52743630	minus	75.436	97	GCA_054855695.1_smrv_pol	52743130	52746460
NC_027117.1_pol_8	gb|CM141855.1|	52762711	52760351	minus	82.44	98	GCA_054855695.1_derv_pol	52759851	52763211
NC_001514.1_pol_6	gb|CM141855.1|	52762684	52760354	minus	75.394	97	GCA_054855695.1_smrv_pol	52759854	52763184
NC_027117.1_pol_8	gb|CM141855.1|	52779436	52777076	minus	82.44	98	GCA_054855695.1_derv_pol	52776576	52779936
NC_001514.1_pol_6	gb|CM141855.1|	52779409	52777079	minus	75.394	97	GCA_054855695.1_smrv_pol	52776579	52779909
NC_027117.1_pol_8	gb|CM141855.1|	52796161	52793801	minus	82.566	98	GCA_054855695.1_derv_pol	52793301	52796661
NC_001514.1_pol_6	gb|CM141855.1|	52796134	52793804	minus	75.489	97	GCA_054855695.1_smrv_pol	52793304	52796634
NC_027117.1_pol_8	gb|CM141855.1|	52880836	52883195	plus	82.44	98	GCA_054855695.1_derv_pol	52880336	52883695
NC_001514.1_pol_6	gb|CM141855.1|	52880863	52883165	plus	75.635	97	GCA_054855695.1_smrv_pol	52880363	52883665
NC_027117.1_pol_8	gb|CM180040.1|	91323441	91321079	minus	79.579	98	GCA_058972435.1_derv_pol	91320579	91323941
NC_027117.1_pol_8	gb|CM180040.1|	133177198	133179555	plus	79.402	98	GCA_058972435.1_derv_pol	133176698	133180055
NC_027117.1_pol_8	gb|CM180041.1|	107030610	107032968	plus	79.418	98	GCA_058972435.1_derv_pol	107030110	107033468
NC_001514.1_pol_6	gb|CM180041.1|	107030637	107032970	plus	74.968	97	GCA_058972435.1_smrv_pol	107030137	107033470
NC_027117.1_pol_8	gb|CM180041.1|	107402383	107400026	minus	91.734	98	GCA_058972435.1_derv_pol	107399526	107402883
NC_027117.1_pol_8	gb|CM180041.1|	113633248	113630886	minus	79.739	98	GCA_058972435.1_derv_pol	113630386	113633748
NC_027117.1_pol_8	gb|CM180042.1|	87582176	87579814	minus	79.495	98	GCA_058972435.1_derv_pol	87579314	87582676
NC_001514.1_pol_6	gb|CM180042.1|	87582140	87579816	minus	74.468	97	GCA_058972435.1_smrv_pol	87579316	87582640
NC_027117.1_pol_8	gb|CM180042.1|	93955351	93957709	plus	91.267	98	GCA_058972435.1_derv_pol	93954851	93958209
NC_027117.1_pol_8	gb|CM180042.1|	98399272	98396909	minus	79.537	98	GCA_058972435.1_derv_pol	98396409	98399772
NC_001514.1_pol_6	gb|CM180042.1|	98399236	98396911	minus	74.798	97	GCA_058972435.1_smrv_pol	98396411	98399736
NC_027117.1_pol_8	gb|CM180042.1|	146308993	146311345	plus	79.172	98	GCA_058972435.1_derv_pol	146308493	146311845
NC_027117.1_pol_8	gb|CM180043.1|	12213371	12211008	minus	79.453	98	GCA_058972435.1_derv_pol	12210508	12213871
NC_027117.1_pol_8	gb|CM180043.1|	49214230	49216586	plus	79.087	98	GCA_058972435.1_derv_pol	49213730	49217086
NC_027117.1_pol_8	gb|CM180043.1|	49222155	49224502	plus	78.852	98	GCA_058972435.1_derv_pol	49221655	49225002
NC_027117.1_pol_8	gb|CM180043.1|	49230062	49232418	plus	79.401	98	GCA_058972435.1_derv_pol	49229562	49232918
NC_027117.1_pol_8	gb|CM180043.1|	76748067	76745705	minus	79.579	98	GCA_058972435.1_derv_pol	76745205	76748567
NC_001514.1_pol_6	gb|CM180043.1|	76748031	76745707	minus	74.968	97	GCA_058972435.1_smrv_pol	76745207	76748531
NC_027117.1_pol_8	gb|CM180043.1|	83355902	83353540	minus	79.57	98	GCA_058972435.1_derv_pol	83353040	83356402
NC_027117.1_pol_8	gb|CM180044.1|	5080060	5082420	plus	91.152	98	GCA_058972435.1_derv_pol	5079560	5082920
NC_027117.1_pol_8	gb|CM180044.1|	15831658	15834010	plus	79.434	98	GCA_058972435.1_derv_pol	15831158	15834510
NC_027117.1_pol_8	gb|CM180044.1|	18298295	18295946	minus	79.288	98	GCA_058972435.1_derv_pol	18295446	18298795
NC_027117.1_pol_8	gb|CM180044.1|	38607621	38609983	plus	79.284	98	GCA_058972435.1_derv_pol	38607121	38610483
NC_001514.1_pol_6	gb|CM180044.1|	38607648	38609981	plus	74.417	97	GCA_058972435.1_smrv_pol	38607148	38610481
NC_027117.1_pol_8	gb|CM180044.1|	39027750	39025389	minus	79.251	98	GCA_058972435.1_derv_pol	39024889	39028250
NC_001514.1_pol_6	gb|CM180044.1|	39027714	39025391	minus	74.809	97	GCA_058972435.1_smrv_pol	39024891	39028214
NC_027117.1_pol_8	gb|CM180044.1|	140701514	140703875	plus	79.428	98	GCA_058972435.1_derv_pol	140701014	140704375
NC_001514.1_pol_6	gb|CM180045.1|	2864978	2867284	plus	74.892	97	GCA_058972435.1_smrv_pol	2864478	2867784
NC_027117.1_pol_8	gb|CM180045.1|	12141112	12143474	plus	79.781	98	GCA_058972435.1_derv_pol	12140612	12143974
NC_001514.1_pol_6	gb|CM180045.1|	12141139	12143472	plus	74.852	97	GCA_058972435.1_smrv_pol	12140639	12143972
NC_027117.1_pol_8	gb|CM180045.1|	34382134	34379772	minus	79.705	98	GCA_058972435.1_derv_pol	34379272	34382634
NC_027117.1_pol_8	gb|CM180045.1|	139453078	139455440	plus	79.368	98	GCA_058972435.1_derv_pol	139452578	139455940
NC_001514.1_pol_6	gb|CM180045.1|	139453105	139455438	plus	74.597	97	GCA_058972435.1_smrv_pol	139452605	139455938
NC_001514.1_pol_6	gb|CM180046.1|	49777945	49780257	plus	74.104	97	GCA_058972435.1_smrv_pol	49777445	49780757
NC_027117.1_pol_8	gb|CM180046.1|	85230112	85232458	plus	79.284	98	GCA_058972435.1_derv_pol	85229612	85232958
NC_001514.1_pol_6	gb|CM180046.1|	85230139	85232455	plus	74.501	97	GCA_058972435.1_smrv_pol	85229639	85232955
NC_027117.1_pol_8	gb|CM180046.1|	89994272	89996634	plus	79.402	98	GCA_058972435.1_derv_pol	89993772	89997134
NC_001514.1_pol_6	gb|CM180046.1|	89994298	89996632	plus	74.682	97	GCA_058972435.1_smrv_pol	89993798	89997132
NC_027117.1_pol_8	gb|CM180046.1|	101976052	101973690	minus	79.621	98	GCA_058972435.1_derv_pol	101973190	101976552
NC_027117.1_pol_8	gb|CM180046.1|	102643958	102641596	minus	79.621	98	GCA_058972435.1_derv_pol	102641096	102644458
NC_027117.1_pol_8	gb|CM180046.1|	103798174	103795812	minus	79.537	98	GCA_058972435.1_derv_pol	103795312	103798674
NC_027117.1_pol_8	gb|CM180047.1|	91018435	91019922	plus	80.885	98	GCA_058972435.1_derv_pol	91017935	91020422
NC_027117.1_pol_8	gb|CM180047.1|	101118600	101116240	minus	79.444	98	GCA_058972435.1_derv_pol	101115740	101119100
NC_001514.1_pol_6	gb|CM180047.1|	101118564	101116242	minus	74.255	97	GCA_058972435.1_smrv_pol	101115742	101119064
NC_027117.1_pol_8	gb|CM180047.1|	101236817	101234732	minus	78.857	98	GCA_058972435.1_derv_pol	101234232	101237317
NC_027117.1_pol_8	gb|CM180047.1|	101402593	101400508	minus	78.867	98	GCA_058972435.1_derv_pol	101400008	101403093
NC_027117.1_pol_8	gb|CM180047.1|	101511210	101509125	minus	78.81	98	GCA_058972435.1_derv_pol	101508625	101511710
NC_027117.1_pol_8	gb|CM180047.1|	101583896	101581811	minus	78.962	98	GCA_058972435.1_derv_pol	101581311	101584396
NC_027117.1_pol_8	gb|CM180047.1|	101693528	101691443	minus	78.915	98	GCA_058972435.1_derv_pol	101690943	101694028
NC_027117.1_pol_8	gb|CM180047.1|	101787205	101785120	minus	78.857	98	GCA_058972435.1_derv_pol	101784620	101787705
NC_027117.1_pol_8	gb|CM180047.1|	101914383	101912298	minus	78.81	98	GCA_058972435.1_derv_pol	101911798	101914883
NC_027117.1_pol_8	gb|CM180047.1|	102014909	102012824	minus	78.81	98	GCA_058972435.1_derv_pol	102012324	102015409
NC_027117.1_pol_8	gb|CM180047.1|	102085282	102083197	minus	78.905	98	GCA_058972435.1_derv_pol	102082697	102085782
NC_027117.1_pol_8	gb|CM180047.1|	102159876	102157791	minus	78.915	98	GCA_058972435.1_derv_pol	102157291	102160376
NC_027117.1_pol_8	gb|CM180047.1|	102222426	102220341	minus	78.857	98	GCA_058972435.1_derv_pol	102219841	102222926
NC_027117.1_pol_8	gb|CM180047.1|	102377735	102375650	minus	78.857	98	GCA_058972435.1_derv_pol	102375150	102378235
NC_027117.1_pol_8	gb|CM180047.1|	102456591	102454506	minus	78.857	98	GCA_058972435.1_derv_pol	102454006	102457091
NC_027117.1_pol_8	gb|CM180047.1|	102579401	102577316	minus	78.857	98	GCA_058972435.1_derv_pol	102576816	102579901
NC_027117.1_pol_8	gb|CM180047.1|	102674042	102671957	minus	78.81	98	GCA_058972435.1_derv_pol	102671457	102674542
NC_027117.1_pol_8	gb|CM180047.1|	102842014	102839929	minus	78.962	98	GCA_058972435.1_derv_pol	102839429	102842514
NC_027117.1_pol_8	gb|CM180047.1|	103177521	103175436	minus	78.905	98	GCA_058972435.1_derv_pol	103174936	103178021
NC_027117.1_pol_8	gb|CM180047.1|	103263344	103261259	minus	78.905	98	GCA_058972435.1_derv_pol	103260759	103263844
NC_027117.1_pol_8	gb|CM180047.1|	103417314	103415229	minus	78.952	98	GCA_058972435.1_derv_pol	103414729	103417814
NC_027117.1_pol_8	gb|CM180047.1|	103607377	103605292	minus	78.905	98	GCA_058972435.1_derv_pol	103604792	103607877
NC_027117.1_pol_8	gb|CM180047.1|	103758344	103756259	minus	78.915	98	GCA_058972435.1_derv_pol	103755759	103758844
NC_027117.1_pol_8	gb|CM180047.1|	103818120	103815760	minus	79.672	98	GCA_058972435.1_derv_pol	103815260	103818620
NC_001514.1_pol_6	gb|CM180047.1|	103818084	103815762	minus	74.436	97	GCA_058972435.1_smrv_pol	103815262	103818584
NC_027117.1_pol_8	gb|CM180047.1|	105742105	105739743	minus	79.402	98	GCA_058972435.1_derv_pol	105739243	105742605
NC_001514.1_pol_6	gb|CM180047.1|	105742069	105739745	minus	74.457	97	GCA_058972435.1_smrv_pol	105739245	105742569
NC_027117.1_pol_8	gb|CM180047.1|	107685565	107687926	plus	79.067	98	GCA_058972435.1_derv_pol	107685065	107688426
NC_001514.1_pol_6	gb|CM180047.1|	107685592	107687924	plus	74.28	97	GCA_058972435.1_smrv_pol	107685092	107688424
NC_027117.1_pol_8	gb|CM180047.1|	119747044	119744683	minus	79.235	98	GCA_058972435.1_derv_pol	119744183	119747544
NC_001514.1_pol_6	gb|CM180047.1|	119747008	119744685	minus	74.447	97	GCA_058972435.1_smrv_pol	119744185	119747508
NC_027117.1_pol_8	gb|CM180047.1|	124105533	124103171	minus	79.225	98	GCA_058972435.1_derv_pol	124102671	124106033
NC_001514.1_pol_6	gb|CM180047.1|	124105497	124103173	minus	74.67	97	GCA_058972435.1_smrv_pol	124102673	124105997
NC_027117.1_pol_8	gb|CM180047.1|	130531070	130528708	minus	79.621	98	GCA_058972435.1_derv_pol	130528208	130531570
NC_001514.1_pol_6	gb|CM180047.1|	130531034	130528710	minus	74.734	97	GCA_058972435.1_smrv_pol	130528210	130531534
NC_001514.1_pol_6	gb|CM180047.1|	130539788	130537476	minus	74.389	97	GCA_058972435.1_smrv_pol	130536976	130540288
NC_001514.1_pol_6	gb|CM180047.1|	130546752	130544423	minus	73.85	97	GCA_058972435.1_smrv_pol	130543923	130547252
NC_027117.1_pol_8	gb|CM180047.1|	130989141	130991503	plus	79.486	98	GCA_058972435.1_derv_pol	130988641	130992003
NC_001514.1_pol_6	gb|CM180047.1|	130989168	130991501	plus	74.905	97	GCA_058972435.1_smrv_pol	130988668	130992001
NC_027117.1_pol_8	gb|CM180047.1|	131735828	131733466	minus	79.528	98	GCA_058972435.1_derv_pol	131732966	131736328
NC_001514.1_pol_6	gb|CM180047.1|	131735792	131733468	minus	74.979	97	GCA_058972435.1_smrv_pol	131732968	131736292
NC_027117.1_pol_8	gb|CM180048.1|	76554308	76551951	minus	78.879	98	GCA_058972435.1_derv_pol	76551451	76554808
NC_027117.1_pol_8	gb|CM180048.1|	82885090	82887452	plus	79.663	98	GCA_058972435.1_derv_pol	82884590	82887952
NC_001514.1_pol_6	gb|CM180048.1|	82885117	82887450	plus	74.735	97	GCA_058972435.1_smrv_pol	82884617	82887950
NC_027117.1_pol_8	gb|CM180048.1|	84455231	84452877	minus	79.519	98	GCA_058972435.1_derv_pol	84452377	84455731
NC_001514.1_pol_6	gb|CM180048.1|	84455204	84452879	minus	74.755	97	GCA_058972435.1_smrv_pol	84452379	84455704
NC_027117.1_pol_8	gb|CM180048.1|	113961135	113958772	minus	79.789	98	GCA_058972435.1_derv_pol	113958272	113961635
NC_001514.1_pol_6	gb|CM180048.1|	113961099	113958774	minus	74.883	97	GCA_058972435.1_smrv_pol	113958274	113961599
NC_027117.1_pol_8	gb|CM180048.1|	127111969	127114331	plus	79.63	98	GCA_058972435.1_derv_pol	127111469	127114831
NC_001514.1_pol_6	gb|CM180048.1|	127111996	127114329	plus	74.724	97	GCA_058972435.1_smrv_pol	127111496	127114829
NC_027117.1_pol_8	gb|CM180048.1|	129790545	129788183	minus	79.621	98	GCA_058972435.1_derv_pol	129787683	129791045
NC_001514.1_pol_6	gb|CM180048.1|	129790509	129788185	minus	74.957	97	GCA_058972435.1_smrv_pol	129787685	129791009
NC_027117.1_pol_8	gb|CM180048.1|	131959255	131961618	plus	79.47	98	GCA_058972435.1_derv_pol	131958755	131962118
NC_001514.1_pol_6	gb|CM180048.1|	131959282	131961616	plus	74.608	97	GCA_058972435.1_smrv_pol	131958782	131962116
NC_027117.1_pol_8	gb|CM180049.1|	56783522	56781160	minus	79.663	98	GCA_058972435.1_derv_pol	56780660	56784022
NC_027117.1_pol_8	gb|CM180049.1|	78501713	78499350	minus	79.437	98	GCA_058972435.1_derv_pol	78498850	78502213
NC_001514.1_pol_6	gb|CM180049.1|	78501677	78499353	minus	74.543	97	GCA_058972435.1_smrv_pol	78498853	78502177
NC_027117.1_pol_8	gb|CM180049.1|	101184113	101186476	plus	79.302	98	GCA_058972435.1_derv_pol	101183613	101186976
NC_001514.1_pol_6	gb|CM180049.1|	101184140	101186473	plus	74.492	97	GCA_058972435.1_smrv_pol	101183640	101186973
NC_027117.1_pol_8	gb|CM180049.1|	101309235	101311598	plus	79.302	98	GCA_058972435.1_derv_pol	101308735	101312098
NC_001514.1_pol_6	gb|CM180049.1|	101309262	101311595	plus	74.492	97	GCA_058972435.1_smrv_pol	101308762	101312095
NC_027117.1_pol_8	gb|CM180049.1|	101424169	101426532	plus	79.26	98	GCA_058972435.1_derv_pol	101423669	101427032
NC_001514.1_pol_6	gb|CM180049.1|	101424196	101426529	plus	74.45	97	GCA_058972435.1_smrv_pol	101423696	101427029
NC_027117.1_pol_8	gb|CM180049.1|	101583116	101585479	plus	79.218	98	GCA_058972435.1_derv_pol	101582616	101585979
NC_001514.1_pol_6	gb|CM180049.1|	101583143	101585476	plus	74.408	97	GCA_058972435.1_smrv_pol	101582643	101585976
NC_027117.1_pol_8	gb|CM180049.1|	101718629	101720992	plus	79.26	98	GCA_058972435.1_derv_pol	101718129	101721492
NC_001514.1_pol_6	gb|CM180049.1|	101718656	101720989	plus	74.45	97	GCA_058972435.1_smrv_pol	101718156	101721489
NC_027117.1_pol_8	gb|CM180049.1|	101862560	101864923	plus	79.26	98	GCA_058972435.1_derv_pol	101862060	101865423
NC_001514.1_pol_6	gb|CM180049.1|	101862587	101864920	plus	74.45	97	GCA_058972435.1_smrv_pol	101862087	101865420
NC_027117.1_pol_8	gb|CM180049.1|	101977341	101979704	plus	79.26	98	GCA_058972435.1_derv_pol	101976841	101980204
NC_001514.1_pol_6	gb|CM180049.1|	101977368	101979701	plus	74.45	97	GCA_058972435.1_smrv_pol	101976868	101980201
NC_027117.1_pol_8	gb|CM180049.1|	102096234	102098597	plus	79.26	98	GCA_058972435.1_derv_pol	102095734	102099097
NC_001514.1_pol_6	gb|CM180049.1|	102096261	102098594	plus	74.45	97	GCA_058972435.1_smrv_pol	102095761	102099094
NC_027117.1_pol_8	gb|CM180049.1|	102372460	102374823	plus	79.437	98	GCA_058972435.1_derv_pol	102371960	102375323
NC_001514.1_pol_6	gb|CM180049.1|	102372487	102374820	plus	74.555	97	GCA_058972435.1_smrv_pol	102371987	102375320
NC_027117.1_pol_8	gb|CM180049.1|	102619772	102622135	plus	79.352	98	GCA_058972435.1_derv_pol	102619272	102622635
NC_001514.1_pol_6	gb|CM180049.1|	102619799	102622132	plus	74.471	97	GCA_058972435.1_smrv_pol	102619299	102622632
NC_027117.1_pol_8	gb|CM180049.1|	102843088	102845451	plus	79.31	98	GCA_058972435.1_derv_pol	102842588	102845951
NC_001514.1_pol_6	gb|CM180049.1|	102843115	102845448	plus	74.386	97	GCA_058972435.1_smrv_pol	102842615	102845948
NC_027117.1_pol_8	gb|CM180049.1|	103012301	103014664	plus	79.31	98	GCA_058972435.1_derv_pol	103011801	103015164
NC_001514.1_pol_6	gb|CM180049.1|	103012328	103014661	plus	74.386	97	GCA_058972435.1_smrv_pol	103011828	103015161
NC_027117.1_pol_8	gb|CM180049.1|	103152700	103155063	plus	79.394	98	GCA_058972435.1_derv_pol	103152200	103155563
NC_001514.1_pol_6	gb|CM180049.1|	103152727	103155060	plus	74.471	97	GCA_058972435.1_smrv_pol	103152227	103155560
NC_027117.1_pol_8	gb|CM180049.1|	103280509	103282872	plus	79.352	98	GCA_058972435.1_derv_pol	103280009	103283372
NC_001514.1_pol_6	gb|CM180049.1|	103280536	103282869	plus	74.386	97	GCA_058972435.1_smrv_pol	103280036	103283369
NC_027117.1_pol_8	gb|CM180049.1|	103417822	103420185	plus	79.31	98	GCA_058972435.1_derv_pol	103417322	103420685
NC_001514.1_pol_6	gb|CM180049.1|	103417849	103420182	plus	74.344	97	GCA_058972435.1_smrv_pol	103417349	103420682
NC_027117.1_pol_8	gb|CM180049.1|	103872486	103874851	plus	79.563	98	GCA_058972435.1_derv_pol	103871986	103875351
