qseqid	sseqid	sstart	send	sstrand	pident	qcovs	source_file	adjusted_start	adjusted_end
NC_027117.1_pol_8	gb|CM119451.1|	32570867	32568453	minus	92.015	100	GCA_051307075.1_derv_pol	32567953	32571367
NC_027117.1_gag_4	gb|CM119451.1|	32574050	32571859	minus	90.105	100	GCA_051307075.1_derv_gag	32571359	32574550
NC_027117.1_complete	gb|CM119451.1|	81709170	81702989	minus	90.862	59	GCA_051307075.1_derv_complete	81702489	81709670
NC_027117.1_pol_8	gb|CM119451.1|	81705446	81703032	minus	92.139	100	GCA_051307075.1_derv_pol	81702532	81705946
NC_027117.1_gag_4	gb|CM119451.1|	81708624	81706438	minus	90.718	100	GCA_051307075.1_derv_gag	81705938	81709124
NC_027117.1_complete	gb|CM119451.1|	120133840	120140028	plus	90.756	59	GCA_051307075.1_derv_complete	120133340	120140528
NC_027117.1_gag_4	gb|CM119451.1|	120134388	120136580	plus	90.652	100	GCA_051307075.1_derv_gag	120133888	120137080
NC_027117.1_pol_8	gb|CM119451.1|	120137569	120139986	plus	91.901	100	GCA_051307075.1_derv_pol	120137069	120140486
NC_027117.1_complete	gb|CM119452.1|	74866794	74872948	plus	90.916	59	GCA_051307075.1_derv_complete	74866294	74873448
NC_027117.1_gag_4	gb|CM119452.1|	74867341	74869527	plus	90.722	100	GCA_051307075.1_derv_gag	74866841	74870027
NC_027117.1_pol_8	gb|CM119452.1|	74870516	74872933	plus	92.146	100	GCA_051307075.1_derv_pol	74870016	74873433
NC_027117.1_gag_4	gb|CM119452.1|	102426020	102427119	plus	75.156	100	GCA_051307075.1_derv_gag	102425520	102427619
NC_027117.1_complete	gb|CM119453.1|	49573288	49579449	plus	90.859	59	GCA_051307075.1_derv_complete	49572788	49579949
NC_027117.1_gag_4	gb|CM119453.1|	49573836	49576028	plus	90.652	100	GCA_051307075.1_derv_gag	49573336	49576528
NC_027117.1_pol_8	gb|CM119453.1|	49577017	49579434	plus	92.228	100	GCA_051307075.1_derv_pol	49576517	49579934
NC_027117.1_complete	gb|CM119454.1|	47610096	47603941	minus	90.861	59	GCA_051307075.1_derv_complete	47603441	47610596
NC_027117.1_pol_8	gb|CM119454.1|	47606374	47603960	minus	92.219	99	GCA_051307075.1_derv_pol	47603460	47606874
NC_027117.1_gag_4	gb|CM119454.1|	47609550	47607366	minus	90.535	100	GCA_051307075.1_derv_gag	47606866	47610050
NC_027117.1_complete	gb|CM119455.1|	34994313	35000615	plus	90.845	60	GCA_051307075.1_derv_complete	34993813	35001115
NC_027117.1_gag_4	gb|CM119455.1|	34994859	34997044	plus	90.489	100	GCA_051307075.1_derv_gag	34994359	34997544
NC_027117.1_pol_8	gb|CM119455.1|	34998033	35000450	plus	92.063	100	GCA_051307075.1_derv_pol	34997533	35000950
NC_027117.1_env_10	gb|CM119455.1|	35000712	35002320	plus	92.857	91	GCA_051307075.1_derv_env	35000212	35002820
NC_027117.1_pol_8	gb|CM119456.1|	34225036	34222622	minus	92.136	99	GCA_051307075.1_derv_pol	34222122	34225536
NC_027117.1_gag_4	gb|CM119456.1|	34228434	34226247	minus	90.768	100	GCA_051307075.1_derv_gag	34225747	34228934
NC_027117.1_env_10	gb|CM119456.1|	54124284	54122676	minus	93.043	91	GCA_051307075.1_derv_env	54122176	54124784
NC_027117.1_complete	gb|CM119456.1|	54130685	54124378	minus	91.433	60	GCA_051307075.1_derv_complete	54123878	54131185
NC_027117.1_pol_8	gb|CM119456.1|	54126960	54124546	minus	92.384	99	GCA_051307075.1_derv_pol	54124046	54127460
NC_027117.1_gag_4	gb|CM119456.1|	54130138	54127951	minus	91.183	100	GCA_051307075.1_derv_gag	54127451	54130638
NC_027117.1_gag_4	gb|CM119457.1|	35705669	35706767	plus	76.161	51	GCA_051307075.1_derv_gag	35705169	35707267
NC_027117.1_pol_8	gb|CM119457.1|	35707767	35710186	plus	80.51	99	GCA_051307075.1_derv_pol	35707267	35710686
NC_027117.1_pol_8	gb|CM119458.1|	37915877	37918284	plus	80.148	99	GCA_051307075.1_derv_pol	37915377	37918784
NC_027117.1_complete	gb|CM119462.1|	86832726	86839015	plus	94.062	60	GCA_051307075.1_derv_complete	86832226	86839515
NC_027117.1_gag_4	gb|CM119462.1|	86833261	86835445	plus	93.507	100	GCA_051307075.1_derv_gag	86832761	86835945
NC_027117.1_pol_8	gb|CM119462.1|	86836434	86838850	plus	95.451	100	GCA_051307075.1_derv_pol	86835934	86839350
NC_027117.1_env_10	gb|CM119462.1|	86839112	86840718	plus	95.146	91	GCA_051307075.1_derv_env	86838612	86841218
NC_027117.1_gag_4	gb|CM119462.1|	109426629	109427712	plus	74.028	100	GCA_051307075.1_derv_gag	109426129	109428212
NC_027117.1_gag_4	gb|CM119464.1|	86630348	86632198	plus	90.119	100	GCA_051307065.1_derv_gag	86629848	86632698
NC_027117.1_LTR_1	gb|CM119464.1|	130375523	130375918	plus	90.68	100	GCA_051307065.1_derv_ltr	130375023	130376418
NC_027117.1_LTR_12	gb|CM119464.1|	130376486	130377335	plus	90.141	55	GCA_051307065.1_derv_ltr	130375986	130377835
NC_027117.1_gag_4	gb|CM119464.1|	167986394	167984202	minus	90.059	100	GCA_051307065.1_derv_gag	167983702	167986894
NC_027117.1_complete	gb|CM119465.1|	18504382	18498180	minus	90.346	60	GCA_051307065.1_derv_complete	18497680	18504882
NC_027117.1_pol_8	gb|CM119465.1|	18500637	18498223	minus	92.139	99	GCA_051307065.1_derv_pol	18497723	18501137
NC_027117.1_gag_4	gb|CM119465.1|	18503833	18501629	minus	89.85	100	GCA_051307065.1_derv_gag	18501129	18504333
NC_027117.1_complete	gb|CM119465.1|	67518091	67511909	minus	90.861	60	GCA_051307065.1_derv_complete	67511409	67518591
NC_027117.1_pol_8	gb|CM119465.1|	67514366	67511952	minus	92.098	99	GCA_051307065.1_derv_pol	67511452	67514866
NC_027117.1_gag_4	gb|CM119465.1|	67517544	67515358	minus	90.581	100	GCA_051307065.1_derv_gag	67514858	67518044
NC_027117.1_env_10	gb|CM119465.1|	186187137	186185529	minus	92.484	91	GCA_051307065.1_derv_env	186185029	186187637
NC_027117.1_complete	gb|CM119465.1|	186193546	186187231	minus	90.736	60	GCA_051307065.1_derv_complete	186186731	186194046
NC_027117.1_pol_8	gb|CM119465.1|	186189813	186187399	minus	92.219	99	GCA_051307065.1_derv_pol	186186899	186190313
NC_027117.1_gag_4	gb|CM119465.1|	186192997	186190805	minus	90.47	100	GCA_051307065.1_derv_gag	186190305	186193497
NC_027117.1_gag_4	gb|CM119465.1|	199627459	199628961	plus	89.428	100	GCA_051307065.1_derv_gag	199626959	199629461
NC_027117.1_env_10	gb|CM119465.1|	199630418	199632028	plus	92.494	91	GCA_051307065.1_derv_env	199629918	199632528
NC_027117.1_env_10	gb|CM119465.1|	204756435	204755445	minus	93.051	91	GCA_051307065.1_derv_env	204754945	204756935
NC_027117.1_env_10	gb|CM119466.1|	74027654	74026046	minus	92.671	91	GCA_051307065.1_derv_env	74025546	74028154
NC_027117.1_complete	gb|CM119466.1|	74034054	74027748	minus	90.975	60	GCA_051307065.1_derv_complete	74027248	74034554
NC_027117.1_pol_8	gb|CM119466.1|	74030329	74027916	minus	92.094	99	GCA_051307065.1_derv_pol	74027416	74030829
NC_027117.1_gag_4	gb|CM119466.1|	74033507	74031321	minus	90.947	100	GCA_051307065.1_derv_gag	74030821	74034007
NC_027117.1_env_10	gb|CM119466.1|	105297954	105296348	minus	95.769	91	GCA_051307065.1_derv_env	105295848	105298454
NC_027117.1_pol_8	gb|CM119466.1|	113786726	113789149	plus	79.754	99	GCA_051307065.1_derv_pol	113786226	113789649
NC_001514.1_pol_6	gb|CM119466.1|	113786753	113789085	plus	75.351	97	GCA_051307065.1_smrv_pol	113786253	113789585
NC_027117.1_env_10	gb|CM119466.1|	126135759	126134149	minus	94.913	91	GCA_051307065.1_derv_env	126133649	126136259
NC_027117.1_complete	gb|CM119466.1|	132424158	132418010	minus	90.768	60	GCA_051307065.1_derv_complete	132417510	132424658
NC_027117.1_pol_8	gb|CM119466.1|	132420439	132418025	minus	91.808	99	GCA_051307065.1_derv_pol	132417525	132420939
NC_027117.1_gag_4	gb|CM119466.1|	132423613	132421431	minus	90.718	100	GCA_051307065.1_derv_gag	132420931	132424113
NC_027117.1_gag_4	gb|CM119466.1|	180070940	180072096	plus	91.098	100	GCA_051307065.1_derv_gag	180070440	180072596
NC_027117.1_env_10	gb|CM119466.1|	195958455	195956847	minus	92.484	91	GCA_051307065.1_derv_env	195956347	195958955
NC_027117.1_complete	gb|CM119466.1|	195964865	195958549	minus	90.703	60	GCA_051307065.1_derv_complete	195958049	195965365
NC_027117.1_pol_8	gb|CM119466.1|	195961131	195958717	minus	92.136	99	GCA_051307065.1_derv_pol	195958217	195961631
NC_027117.1_gag_4	gb|CM119466.1|	195964316	195962123	minus	90.383	100	GCA_051307065.1_derv_gag	195961623	195964816
NC_027117.1_env_10	gb|CM119466.1|	208301106	208299498	minus	92.671	91	GCA_051307065.1_derv_env	208298998	208301606
NC_027117.1_gag_4	gb|CM119466.1|	208304188	208302270	minus	90.412	100	GCA_051307065.1_derv_gag	208301770	208304688
NC_027117.1_complete	gb|CM119468.1|	135015393	135009206	minus	90.693	59	GCA_051307065.1_derv_complete	135008706	135015893
NC_027117.1_pol_8	gb|CM119468.1|	135011663	135009249	minus	92.222	99	GCA_051307065.1_derv_pol	135008749	135012163
NC_027117.1_gag_4	gb|CM119468.1|	135014847	135012655	minus	90.561	100	GCA_051307065.1_derv_gag	135012155	135015347
NC_027117.1_complete	gb|CM119469.1|	30999262	30993072	minus	90.487	59	GCA_051307065.1_derv_complete	30992572	30999762
NC_027117.1_pol_8	gb|CM119469.1|	30995529	30993115	minus	92.015	99	GCA_051307065.1_derv_pol	30992615	30996029
NC_027117.1_gag_4	gb|CM119469.1|	30998712	30996521	minus	90.105	100	GCA_051307065.1_derv_gag	30996021	30999212
NC_027117.1_complete	gb|CM119469.1|	79973396	79967215	minus	90.846	59	GCA_051307065.1_derv_complete	79966715	79973896
NC_027117.1_pol_8	gb|CM119469.1|	79969672	79967258	minus	92.139	99	GCA_051307065.1_derv_pol	79966758	79970172
NC_027117.1_gag_4	gb|CM119469.1|	79972850	79970664	minus	90.672	100	GCA_051307065.1_derv_gag	79970164	79973350
NC_027117.1_complete	gb|CM119471.1|	49564143	49570304	plus	90.859	59	GCA_051307065.1_derv_complete	49563643	49570804
NC_027117.1_gag_4	gb|CM119471.1|	49564691	49566883	plus	90.652	100	GCA_051307065.1_derv_gag	49564191	49567383
NC_027117.1_pol_8	gb|CM119471.1|	49567872	49570289	plus	92.228	100	GCA_051307065.1_derv_pol	49567372	49570789
NC_027117.1_complete	gb|CM119471.1|	49571057	49577218	plus	90.875	59	GCA_051307065.1_derv_complete	49570557	49577718
NC_027117.1_gag_4	gb|CM119471.1|	49571605	49573797	plus	90.652	100	GCA_051307065.1_derv_gag	49571105	49574297
NC_027117.1_pol_8	gb|CM119471.1|	49574786	49577203	plus	92.228	100	GCA_051307065.1_derv_pol	49574286	49577703
NC_027117.1_complete	gb|CM119472.1|	47590107	47583950	minus	90.99	59	GCA_051307065.1_derv_complete	47583450	47590607
NC_027117.1_pol_8	gb|CM119472.1|	47586383	47583969	minus	92.343	99	GCA_051307065.1_derv_pol	47583469	47586883
NC_027117.1_gag_4	gb|CM119472.1|	47589561	47587375	minus	90.764	100	GCA_051307065.1_derv_gag	47586875	47590061
NC_027117.1_complete	gb|CM119473.1|	34782337	34788639	plus	90.86	60	GCA_051307065.1_derv_complete	34781837	34789139
NC_027117.1_gag_4	gb|CM119473.1|	34782883	34785068	plus	90.489	100	GCA_051307065.1_derv_gag	34782383	34785568
NC_027117.1_pol_8	gb|CM119473.1|	34786057	34788474	plus	92.104	100	GCA_051307065.1_derv_pol	34785557	34788974
NC_027117.1_env_10	gb|CM119473.1|	34788736	34790344	plus	92.857	91	GCA_051307065.1_derv_env	34788236	34790844
NC_027117.1_pol_8	gb|CM119474.1|	34260507	34258093	minus	92.136	99	GCA_051307065.1_derv_pol	34257593	34261007
NC_027117.1_gag_4	gb|CM119474.1|	34263905	34261718	minus	90.814	100	GCA_051307065.1_derv_gag	34261218	34264405
NC_027117.1_env_10	gb|CM119474.1|	55028348	55026740	minus	93.043	91	GCA_051307065.1_derv_env	55026240	55028848
NC_027117.1_complete	gb|CM119474.1|	55034749	55028442	minus	91.417	60	GCA_051307065.1_derv_complete	55027942	55035249
NC_027117.1_pol_8	gb|CM119474.1|	55031024	55028610	minus	92.384	99	GCA_051307065.1_derv_pol	55028110	55031524
NC_027117.1_gag_4	gb|CM119474.1|	55034202	55032015	minus	91.138	100	GCA_051307065.1_derv_gag	55031515	55034702
NC_027117.1_gag_4	gb|CM119475.1|	35110727	35111825	plus	76.071	51	GCA_051307065.1_derv_gag	35110227	35112325
NC_027117.1_pol_8	gb|CM119475.1|	35112825	35115244	plus	80.469	99	GCA_051307065.1_derv_pol	35112325	35115744
NC_027117.1_pol_8	gb|CM119476.1|	33535807	33538214	plus	80.148	99	GCA_051307065.1_derv_pol	33535307	33538714
NC_027117.1_complete	gb|CM119477.1|	46674569	46680730	plus	90.57	59	GCA_051307065.1_derv_complete	46674069	46681230
NC_027117.1_gag_4	gb|CM119477.1|	46675118	46677309	plus	90.059	100	GCA_051307065.1_derv_gag	46674618	46677809
NC_027117.1_pol_8	gb|CM119477.1|	46678298	46680715	plus	91.983	100	GCA_051307065.1_derv_pol	46677798	46681215
NC_027117.1_env_10	gb|CM119481.1|	112625049	112626768	plus	78.749	97	GCA_051307135.1_derv_env	112624549	112627268
NC_027117.1_complete	gb|CM119481.1|	263248564	263242718	minus	79.953	64	GCA_051307135.1_derv_complete	263242218	263249064
NC_027117.1_pol_8	gb|CM119481.1|	263247268	263244921	minus	83.411	99	GCA_051307135.1_derv_pol	263244421	263247768
NC_027117.1_env_10	gb|CM119481.1|	273288494	273286779	minus	88.831	97	GCA_051307135.1_derv_env	273286279	273288994
NC_027117.1_complete	gb|CM119481.1|	273293046	273286779	minus	84.783	64	GCA_051307135.1_derv_complete	273286279	273293546
NC_027117.1_pol_8	gb|CM119481.1|	273290940	273288529	minus	89.16	99	GCA_051307135.1_derv_pol	273288029	273291440
NC_001514.1_complete	gb|CM119481.1|	273293018	273288584	minus	75.267	50	GCA_051307135.1_smrv_complete	273288084	273293518
NC_027117.1_pol_8	gb|CM119481.1|	301277766	301280144	plus	80.938	99	GCA_051307135.1_derv_pol	301277266	301280644
NC_027117.1_complete	gb|CM119481.1|	368705198	368699353	minus	79.99	64	GCA_051307135.1_derv_complete	368698853	368705698
NC_027117.1_pol_8	gb|CM119481.1|	368703902	368701555	minus	83.454	99	GCA_051307135.1_derv_pol	368701055	368704402
NC_027117.1_LTR_1	gb|CM119481.1|	522015652	522016042	plus	93.606	100	GCA_051307135.1_derv_ltr	522015152	522016542
NC_027117.1_LTR_12	gb|CM119481.1|	522016606	522017469	plus	86.124	55	GCA_051307135.1_derv_ltr	522016106	522017969
NC_027117.1_env_10	gb|CM119482.1|	142895399	142893777	minus	90.356	92	GCA_051307135.1_derv_env	142893277	142895899
NC_027117.1_complete	gb|CM119482.1|	142899949	142893777	minus	85.266	59	GCA_051307135.1_derv_complete	142893277	142900449
NC_027117.1_pol_8	gb|CM119482.1|	142897838	142895434	minus	89.077	99	GCA_051307135.1_derv_pol	142894934	142898338
NC_027117.1_pol_8	gb|CM119482.1|	279813042	279815417	plus	81.066	99	GCA_051307135.1_derv_pol	279812542	279815917
NC_027117.1_complete	gb|CM119483.1|	5716184	5721937	plus	85.428	64	GCA_051307135.1_derv_complete	5715684	5722437
NC_027117.1_pol_8	gb|CM119483.1|	5718284	5720709	plus	88.958	100	GCA_051307135.1_derv_pol	5717784	5721209
NC_027117.1_env_10	gb|CM119483.1|	5720744	5721937	plus	92.994	97	GCA_051307135.1_derv_env	5720244	5722437
NC_027117.1_complete	gb|CM119483.1|	5769139	5775409	plus	84.968	64	GCA_051307135.1_derv_complete	5768639	5775909
NC_027117.1_pol_8	gb|CM119483.1|	5771245	5773659	plus	89.219	100	GCA_051307135.1_derv_pol	5770745	5774159
NC_027117.1_env_10	gb|CM119483.1|	5773694	5775409	plus	88.882	97	GCA_051307135.1_derv_env	5773194	5775909
NC_027117.1_complete	gb|CM119483.1|	33784151	33778305	minus	79.844	64	GCA_051307135.1_derv_complete	33777805	33784651
NC_027117.1_pol_8	gb|CM119483.1|	33782855	33780508	minus	83.624	100	GCA_051307135.1_derv_pol	33780008	33783355
NC_001514.1_pol_6	gb|CM119483.1|	33782819	33780516	minus	74.409	96	GCA_051307135.1_smrv_pol	33780016	33783319
NC_027117.1_complete	gb|CM119483.1|	70627746	70633586	plus	79.969	64	GCA_051307135.1_derv_complete	70627246	70634086
NC_027117.1_pol_8	gb|CM119483.1|	70629039	70631389	plus	83.772	100	GCA_051307135.1_derv_pol	70628539	70631889
NC_027117.1_pol_8	gb|CM119483.1|	173862704	173864114	plus	87.11	100	GCA_051307135.1_derv_pol	173862204	173864614
NC_027117.1_env_10	gb|CM119483.1|	225466929	225465214	minus	88.766	97	GCA_051307135.1_derv_env	225464714	225467429
NC_027117.1_complete	gb|CM119484.1|	38323947	38329787	plus	80.017	64	GCA_051307135.1_derv_complete	38323447	38330287
NC_027117.1_pol_8	gb|CM119484.1|	38325240	38327590	plus	83.759	100	GCA_051307135.1_derv_pol	38324740	38328090
NC_027117.1_pol_8	gb|CM119484.1|	128785576	128787825	plus	89.16	100	GCA_051307135.1_derv_pol	128785076	128788325
NC_027117.1_complete	gb|CM119484.1|	163022745	163028211	plus	80.534	64	GCA_051307135.1_derv_complete	163022245	163028711
NC_027117.1_pol_8	gb|CM119484.1|	163024039	163026389	plus	83.305	100	GCA_051307135.1_derv_pol	163023539	163026889
NC_027117.1_env_10	gb|CM119484.1|	167127130	167125415	minus	88.714	97	GCA_051307135.1_derv_env	167124915	167127630
NC_027117.1_complete	gb|CM119484.1|	167131666	167125415	minus	84.58	64	GCA_051307135.1_derv_complete	167124915	167132166
NC_027117.1_pol_8	gb|CM119484.1|	167129579	167127165	minus	88.949	100	GCA_051307135.1_derv_pol	167126665	167130079
NC_027117.1_env_10	gb|CM119485.1|	128940068	128938354	minus	88.947	97	GCA_051307135.1_derv_env	128937854	128940568
NC_027117.1_complete	gb|CM119485.1|	128944625	128938354	minus	84.966	60	GCA_051307135.1_derv_complete	128937854	128945125
NC_027117.1_pol_8	gb|CM119485.1|	128942517	128940103	minus	89.363	99	GCA_051307135.1_derv_pol	128939603	128943017
NC_027117.1_complete	gb|CM119488.1|	42158966	42165233	plus	84.812	60	GCA_051307135.1_derv_complete	42158466	42165733
NC_027117.1_pol_8	gb|CM119488.1|	42161061	42163483	plus	88.536	100	GCA_051307135.1_derv_pol	42160561	42163983
NC_027117.1_env_10	gb|CM119488.1|	42163518	42165233	plus	89.691	97	GCA_051307135.1_derv_env	42163018	42165733
NC_027117.1_env_10	gb|CM119488.1|	65024318	65026033	plus	89.633	97	GCA_051307135.1_derv_env	65023818	65026533
NC_027117.1_complete	gb|CM119490.1|	97224072	97218226	minus	79.892	64	GCA_051307135.1_derv_complete	97217726	97224572
NC_027117.1_pol_8	gb|CM119490.1|	97222776	97220429	minus	83.581	100	GCA_051307135.1_derv_pol	97219929	97223276
NC_027117.1_env_10	gb|CM119490.1|	245536282	245534567	minus	89.063	97	GCA_051307135.1_derv_env	245534067	245536782
NC_027117.1_complete	gb|CM119490.1|	245540842	245534567	minus	85.045	64	GCA_051307135.1_derv_complete	245534067	245541342
NC_027117.1_pol_8	gb|CM119490.1|	245538731	245536317	minus	89.363	100	GCA_051307135.1_derv_pol	245535817	245539231
NC_027117.1_pol_8	gb|CM119490.1|	266019179	266020606	plus	87.474	100	GCA_051307135.1_derv_pol	266018679	266021106
NC_027117.1_pol_8	gb|CM119490.1|	273140112	273141523	plus	87.049	100	GCA_051307135.1_derv_pol	273139612	273142023
NC_027117.1_pol_8	gb|CM119490.1|	278902543	278901133	minus	87.394	100	GCA_051307135.1_derv_pol	278900633	278903043
NC_027117.1_pol_8	gb|CM119490.1|	282482846	282480473	minus	81.436	100	GCA_051307135.1_derv_pol	282479973	282483346
NC_027117.1_complete	gb|CM119490.1|	295223726	295230000	plus	84.834	64	GCA_051307135.1_derv_complete	295223226	295230500
NC_027117.1_pol_8	gb|CM119490.1|	295225833	295228249	plus	89.004	100	GCA_051307135.1_derv_pol	295225333	295228749
NC_027117.1_env_10	gb|CM119490.1|	295228284	295230000	plus	88.831	97	GCA_051307135.1_derv_env	295227784	295230500
NC_027117.1_pol_8	gb|CM119490.1|	298220584	298219174	minus	87.04	100	GCA_051307135.1_derv_pol	298218674	298221084
NC_027117.1_pol_8	gb|CM141826.1|	26541280	26543633	plus	82.345	98	GCA_054855685.1_derv_pol	26540780	26544133
NC_001514.1_pol_6	gb|CM141826.1|	26541307	26543610	plus	75.614	97	GCA_054855685.1_smrv_pol	26540807	26544110
NC_027117.1_pol_8	gb|CM141826.1|	45278841	45281201	plus	82.398	98	GCA_054855685.1_derv_pol	45278341	45281701
NC_001514.1_pol_6	gb|CM141826.1|	45278868	45281171	plus	75.506	97	GCA_054855685.1_smrv_pol	45278368	45281671
NC_027117.1_pol_8	gb|CM141826.1|	67455169	67456995	plus	81.526	98	GCA_054855685.1_derv_pol	67454669	67457495
NC_001514.1_pol_6	gb|CM141826.1|	67455169	67456965	plus	75.221	97	GCA_054855685.1_smrv_pol	67454669	67457465
NC_027117.1_pol_8	gb|CM141826.1|	71663504	71661144	minus	82.735	98	GCA_054855685.1_derv_pol	71660644	71664004
NC_001514.1_pol_6	gb|CM141826.1|	71663477	71661147	minus	75.702	97	GCA_054855685.1_smrv_pol	71660647	71663977
NC_027117.1_pol_8	gb|CM141826.1|	72037222	72034862	minus	82.566	98	GCA_054855685.1_derv_pol	72034362	72037722
NC_001514.1_pol_6	gb|CM141826.1|	72037195	72034865	minus	75.617	97	GCA_054855685.1_smrv_pol	72034365	72037695
NC_027117.1_pol_8	gb|CM141826.1|	87938183	87940543	plus	82.566	98	GCA_054855685.1_derv_pol	87937683	87941043
NC_001514.1_pol_6	gb|CM141826.1|	87938210	87940513	plus	75.635	97	GCA_054855685.1_smrv_pol	87937710	87941013
NC_027117.1_LTR_12	gb|CM141826.1|	92260635	92259789	minus	86.385	55	GCA_054855685.1_derv_ltr	92259289	92261135
NC_027117.1_LTR_1	gb|CM141826.1|	92261594	92261207	minus	92.583	100	GCA_054855685.1_derv_ltr	92260707	92262094
NC_027117.1_pol_8	gb|CM141826.1|	108007381	108009740	plus	82.313	98	GCA_054855685.1_derv_pol	108006881	108010240
NC_001514.1_pol_6	gb|CM141826.1|	108007408	108009710	plus	75.635	97	GCA_054855685.1_smrv_pol	108006908	108010210
NC_027117.1_pol_8	gb|CM141826.1|	123011298	123013658	plus	82.229	98	GCA_054855685.1_derv_pol	123010798	123014158
NC_001514.1_pol_6	gb|CM141826.1|	123011325	123013628	plus	75.42	97	GCA_054855685.1_smrv_pol	123010825	123014128
NC_027117.1_env_10	gb|CM141827.1|	47363169	47361462	minus	78.488	97	GCA_054855685.1_derv_env	47360962	47363669
NC_027117.1_complete	gb|CM141827.1|	47367707	47361462	minus	78.435	60	GCA_054855685.1_derv_complete	47360962	47368207
NC_027117.1_pol_8	gb|CM141827.1|	47365616	47363259	minus	81.334	98	GCA_054855685.1_derv_pol	47362759	47366116
NC_027117.1_pol_8	gb|CM141827.1|	55377856	55375496	minus	82.566	98	GCA_054855685.1_derv_pol	55374996	55378356
NC_001514.1_pol_6	gb|CM141827.1|	55377829	55375499	minus	75.532	97	GCA_054855685.1_smrv_pol	55374999	55378329
NC_027117.1_pol_8	gb|CM141827.1|	108484347	108486707	plus	82.566	98	GCA_054855685.1_derv_pol	108483847	108487207
NC_001514.1_pol_6	gb|CM141827.1|	108484374	108486677	plus	75.678	97	GCA_054855685.1_smrv_pol	108483874	108487177
NC_027117.1_pol_8	gb|CM141827.1|	148204859	148207219	plus	82.693	98	GCA_054855685.1_derv_pol	148204359	148207719
NC_001514.1_pol_6	gb|CM141827.1|	148204886	148207189	plus	75.721	97	GCA_054855685.1_smrv_pol	148204386	148207689
NC_027117.1_pol_8	gb|CM141827.1|	149920829	149918469	minus	82.566	98	GCA_054855685.1_derv_pol	149917969	149921329
NC_001514.1_pol_6	gb|CM141827.1|	149920802	149918472	minus	75.532	97	GCA_054855685.1_smrv_pol	149917972	149921302
NC_027117.1_pol_8	gb|CM141827.1|	184173569	184175929	plus	82.566	98	GCA_054855685.1_derv_pol	184173069	184176429
NC_001514.1_pol_6	gb|CM141827.1|	184173596	184175899	plus	75.678	97	GCA_054855685.1_smrv_pol	184173096	184176399
NC_027117.1_pol_8	gb|CM141828.1|	27987564	27989924	plus	82.581	98	GCA_054855685.1_derv_pol	27987064	27990424
NC_001514.1_pol_6	gb|CM141828.1|	27987591	27989894	plus	75.635	97	GCA_054855685.1_smrv_pol	27987091	27990394
NC_027117.1_pol_8	gb|CM141828.1|	39827454	39825082	minus	82.066	98	GCA_054855685.1_derv_pol	39824582	39827954
NC_001514.1_pol_6	gb|CM141828.1|	39827427	39825112	minus	75.332	97	GCA_054855685.1_smrv_pol	39824612	39827927
NC_027117.1_pol_8	gb|CM141828.1|	119954995	119952635	minus	82.609	98	GCA_054855685.1_derv_pol	119952135	119955495
NC_001514.1_pol_6	gb|CM141828.1|	119954968	119952638	minus	75.617	97	GCA_054855685.1_smrv_pol	119952138	119955468
NC_027117.1_pol_8	gb|CM141828.1|	121837468	121835108	minus	82.313	98	GCA_054855685.1_derv_pol	121834608	121837968
NC_001514.1_pol_6	gb|CM141828.1|	121837441	121835111	minus	75.277	97	GCA_054855685.1_smrv_pol	121834611	121837941
NC_027117.1_pol_8	gb|CM141828.1|	133867709	133865343	minus	82.316	98	GCA_054855685.1_derv_pol	133864843	133868209
NC_001514.1_pol_6	gb|CM141828.1|	133867682	133865352	minus	75.447	97	GCA_054855685.1_smrv_pol	133864852	133868182
NC_027117.1_env_10	gb|CM141828.1|	178342953	178344674	plus	78.386	97	GCA_054855685.1_derv_env	178342453	178345174
NC_001514.1_env_11	gb|CM141828.1|	181610188	181609642	minus	76.545	96	GCA_054855685.1_smrv_env	181609142	181610688
NC_027117.1_pol_8	gb|CM141829.1|	7661180	7663540	plus	82.482	98	GCA_054855685.1_derv_pol	7660680	7664040
NC_001514.1_pol_6	gb|CM141829.1|	7661207	7663510	plus	75.592	97	GCA_054855685.1_smrv_pol	7660707	7664010
NC_027117.1_pol_8	gb|CM141829.1|	79268898	79271258	plus	82.125	98	GCA_054855685.1_derv_pol	79268398	79271758
NC_001514.1_pol_6	gb|CM141829.1|	79268925	79271228	plus	75.344	97	GCA_054855685.1_smrv_pol	79268425	79271728
NC_027117.1_pol_8	gb|CM141829.1|	106926144	106923784	minus	82.693	98	GCA_054855685.1_derv_pol	106923284	106926644
NC_001514.1_pol_6	gb|CM141829.1|	106926117	106923787	minus	75.447	97	GCA_054855685.1_smrv_pol	106923287	106926617
NC_027117.1_env_10	gb|CM141829.1|	136638226	136636517	minus	78.571	97	GCA_054855685.1_derv_env	136636017	136638726
NC_027117.1_complete	gb|CM141829.1|	136642778	136636517	minus	78.317	60	GCA_054855685.1_derv_complete	136636017	136643278
NC_027117.1_pol_8	gb|CM141829.1|	136640682	136638318	minus	81.435	98	GCA_054855685.1_derv_pol	136637818	136641182
NC_027117.1_pol_8	gb|CM141829.1|	159887784	159890144	plus	82.566	98	GCA_054855685.1_derv_pol	159887284	159890644
NC_001514.1_pol_6	gb|CM141829.1|	159887811	159890114	plus	75.549	97	GCA_054855685.1_smrv_pol	159887311	159890614
